ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
8389111,HT621768,12/07/2011 01:00:00 PM,043XX W WRIGHTWOOD AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",True,False,2524,25.0,31.0,20.0,08B,1146828.0,1916920.0,2011,02/10/2018 03:50:01 PM,41.928001461,-87.735882518,"(41.928001461, -87.735882518)"
8007188,HT238488,04/07/2011 09:00:00 AM,077XX S PEORIA ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,621,6.0,17.0,71.0,26,1171647.0,1853552.0,2011,02/10/2018 03:50:01 PM,41.753603408,-87.646544124,"(41.753603408, -87.646544124)"
8076819,HT309697,05/23/2011 08:11:00 AM,001XX N ADA ST,0810,THEFT,OVER $500,ALLEY,False,False,1212,12.0,27.0,28.0,06,1167395.0,1901363.0,2011,02/10/2018 03:50:01 PM,41.884893942,-87.660754721,"(41.884893942, -87.660754721)"
8200118,HT434139,08/05/2011 11:26:00 PM,023XX W RICE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1312,12.0,32.0,24.0,18,1160555.0,1905606.0,2011,02/10/2018 03:50:01 PM,41.896681455,-87.685754653,"(41.896681455, -87.685754653)"
8086457,HT319767,05/29/2011 02:30:00 AM,086XX S JUSTINE ST,031A,ROBBERY,ARMED: HANDGUN,VEHICLE NON-COMMERCIAL,False,False,614,6.0,21.0,71.0,03,1167509.0,1847498.0,2011,02/10/2018 03:50:01 PM,41.73708002,-87.661881538,"(41.73708002, -87.661881538)"
7923480,HT149763,02/05/2011 09:30:00 PM,033XX W POTOMAC AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1422,14.0,26.0,23.0,08B,1153844.0,1908451.0,2011,02/04/2016 06:33:39 AM,41.904624755,-87.710327235,"(41.904624755, -87.710327235)"
8106291,HT340995,06/10/2011 06:50:00 PM,002XX S LAVERGNE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1533,15.0,28.0,25.0,18,1143291.0,1898731.0,2011,02/10/2018 03:50:01 PM,41.878155704,-87.74933484,"(41.878155704, -87.74933484)"
7926740,HT159470,02/12/2011 09:50:00 PM,053XX W DIVISION ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,2532,25.0,37.0,25.0,18,1140693.0,1907482.0,2011,02/10/2018 03:50:01 PM,41.902217636,-87.758659031,"(41.902217636, -87.758659031)"
7966681,HT198639,03/09/2011 07:00:00 PM,038XX W 70TH PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,833,8.0,13.0,65.0,06,1152029.0,1857580.0,2011,02/10/2018 03:50:01 PM,41.765064158,-87.718332163,"(41.765064158, -87.718332163)"
8323069,HT557431,10/24/2011 12:00:00 PM,055XX N MEADE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1622,16.0,45.0,11.0,05,1134587.0,1936636.0,2011,02/04/2016 06:33:39 AM,41.982329416,-87.780396877,"(41.982329416, -87.780396877)"
8407961,HT641119,12/20/2011 09:05:00 PM,071XX N SHERIDAN RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),True,False,2423,24.0,49.0,1.0,18,1166371.0,1947773.0,2011,02/04/2016 06:33:39 AM,42.012267044,-87.663182459,"(42.012267044, -87.663182459)"
8230649,HT455245,08/19/2011 08:56:00 AM,118XX S HARVARD AVE,2050,NARCOTICS,CRIMINAL DRUG CONSPIRACY,STREET,True,False,522,5.0,34.0,53.0,18,1176085.0,1826380.0,2011,02/10/2018 03:50:01 PM,41.678941334,-87.63109268,"(41.678941334, -87.63109268)"
8216990,HT451125,08/16/2011 01:40:00 PM,021XX W ROSEMONT AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,2413,24.0,50.0,2.0,05,1160691.0,1941804.0,2011,02/10/2018 03:50:01 PM,41.996008044,-87.684248351,"(41.996008044, -87.684248351)"
8037797,HT269403,04/28/2011 12:02:00 AM,004XX E ERIE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1834,18.0,42.0,8.0,08B,1179370.0,1904874.0,2011,02/10/2018 03:50:01 PM,41.894262326,-87.616673471,"(41.894262326, -87.616673471)"
8024430,HT256094,04/18/2011 09:15:00 PM,081XX S SOUTH SHORE DR,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,422,4.0,7.0,46.0,18,1198563.0,1851699.0,2011,02/10/2018 03:50:01 PM,41.747886704,-87.547970324,"(41.747886704, -87.547970324)"
8184975,HT419088,07/27/2011 11:35:00 PM,053XX W MADISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1522,15.0,28.0,25.0,14,1140621.0,1899502.0,2011,02/10/2018 03:50:01 PM,41.880320863,-87.759119659,"(41.880320863, -87.759119659)"
8249905,HT483764,09/03/2011 07:00:00 AM,005XX S MAPLEWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1135,11.0,2.0,28.0,14,1159289.0,1897556.0,2011,02/10/2018 03:50:01 PM,41.874617657,-87.690625901,"(41.874617657, -87.690625901)"
8203825,HT438129,08/08/2011 02:05:00 PM,023XX W FLOURNOY ST,031A,ROBBERY,ARMED: HANDGUN,STREET,False,False,1224,12.0,2.0,28.0,03,1160676.0,1896988.0,2011,02/10/2018 03:50:01 PM,41.8730304,-87.685549172,"(41.8730304, -87.685549172)"
8099286,HT334006,06/04/2011 02:00:00 AM,042XX S WALLACE ST,0560,ASSAULT,SIMPLE,RESIDENCE-GARAGE,True,False,935,9.0,11.0,61.0,08A,1173005.0,1876635.0,2011,02/10/2018 03:50:01 PM,41.81691586,-87.640886307,"(41.81691586, -87.640886307)"
8067752,HT297011,05/15/2011 12:00:00 PM,019XX W ESTES AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,2424,24.0,49.0,1.0,06,1162144.0,1947401.0,2011,02/04/2016 06:33:39 AM,42.011336017,-87.67874603,"(42.011336017, -87.67874603)"
7927204,HT160111,02/10/2011 09:30:00 PM,079XX S DOBSON AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,624,6.0,8.0,44.0,06,1184602.0,1852522.0,2011,02/10/2018 03:50:01 PM,41.75048339,-87.599101334,"(41.75048339, -87.599101334)"
7883802,HT114521,01/01/2011 12:00:00 AM,124XX S YALE AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,True,523,5.0,34.0,53.0,02,1176866.0,1822427.0,2011,02/04/2016 06:33:39 AM,41.668076179,-87.6283523,"(41.668076179, -87.6283523)"
8363632,HT597003,11/19/2011 09:50:00 PM,070XX N ASHLAND BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,2423,24.0,49.0,1.0,18,1164504.0,1946697.0,2011,02/10/2018 03:50:01 PM,42.00935438,-87.670082688,"(42.00935438, -87.670082688)"
8409715,HT642702,12/21/2011 07:15:00 AM,015XX W 79TH ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,False,False,612,6.0,17.0,71.0,03,1167152.0,1852337.0,2011,02/04/2016 06:33:39 AM,41.750366564,-87.663051388,"(41.750366564, -87.663051388)"
8194437,HT428478,08/02/2011 05:26:00 PM,028XX S KOSTNER AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,True,1031,10.0,22.0,30.0,26,1147519.0,1884819.0,2011,02/10/2018 03:50:01 PM,41.839899436,-87.734166911,"(41.839899436, -87.734166911)"
8381431,HT614274,12/02/2011 09:34:00 AM,082XX S KIMBARK AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,True,False,411,4.0,8.0,45.0,26,1186309.0,1850591.0,2011,02/04/2016 06:33:39 AM,41.74514439,-87.592907065,"(41.74514439, -87.592907065)"
8076032,HT308868,05/22/2011 03:30:00 PM,005XX S KOSTNER AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1131,11.0,24.0,26.0,08B,1147140.0,1897299.0,2011,02/10/2018 03:50:01 PM,41.874153389,-87.735238688,"(41.874153389, -87.735238688)"
7896566,HT126051,01/19/2011 12:24:59 PM,083XX S COLFAX AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,423,4.0,7.0,46.0,05,1194954.0,1850127.0,2011,02/04/2016 06:33:39 AM,41.743662642,-87.561246242,"(41.743662642, -87.561246242)"
7948836,HT181452,02/27/2011 08:00:00 PM,072XX S TALMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,831,8.0,18.0,66.0,08B,1159959.0,1856597.0,2011,02/10/2018 03:50:01 PM,41.762207396,-87.689293112,"(41.762207396, -87.689293112)"
8395067,HT628119,12/12/2011 03:20:00 AM,046XX S SACRAMENTO AVE,0820,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,False,False,912,9.0,14.0,58.0,06,1157148.0,1873766.0,2011,02/04/2016 06:33:39 AM,41.809378873,-87.699131728,"(41.809378873, -87.699131728)"
8218010,HT452096,08/16/2011 04:30:00 PM,087XX S EMERALD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2223,22.0,21.0,71.0,14,1172839.0,1846820.0,2011,02/10/2018 03:50:01 PM,41.735103725,-87.642373977,"(41.735103725, -87.642373977)"
8074463,HT306669,05/21/2011 05:04:00 AM,031XX W 59TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,824,8.0,14.0,63.0,05,1156527.0,1865342.0,2011,02/04/2016 06:33:39 AM,41.786274807,-87.701636523,"(41.786274807, -87.701636523)"
8025689,HT257039,04/18/2011 07:00:00 PM,051XX W ST PAUL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2533,25.0,37.0,25.0,07,1141972.0,1911154.0,2011,02/10/2018 03:50:01 PM,41.912270409,-87.753869895,"(41.912270409, -87.753869895)"
8320681,HT555244,10/10/2011 09:42:00 AM,095XX S MARQUETTE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,431,4.0,10.0,51.0,26,1195918.0,1842229.0,2011,02/10/2018 03:50:01 PM,41.721966073,-87.557974841,"(41.721966073, -87.557974841)"
8395365,HT628278,12/12/2011 09:10:00 AM,014XX N WESTERN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,False,False,1423,14.0,1.0,24.0,26,1160145.0,1909605.0,2011,02/04/2016 06:33:39 AM,41.907663514,-87.68714988,"(41.907663514, -87.68714988)"
8110511,HT345752,06/13/2011 08:24:00 PM,014XX E 67TH PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,332,3.0,5.0,43.0,18,1186976.0,1860524.0,2011,02/10/2018 03:50:01 PM,41.772385688,-87.590148678,"(41.772385688, -87.590148678)"
8350748,HT583434,11/10/2011 03:00:00 PM,021XX W 22ND PL,0810,THEFT,OVER $500,ALLEY,False,False,1034,10.0,25.0,31.0,06,1162423.0,1889051.0,2011,02/04/2016 06:33:39 AM,41.851214157,-87.679357079,"(41.851214157, -87.679357079)"
8387584,HT620562,11/20/2011 05:00:00 PM,014XX W ESTES AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,2423,24.0,49.0,1.0,26,1165555.0,1947508.0,2011,02/04/2016 06:33:39 AM,42.011557369,-87.666192497,"(42.011557369, -87.666192497)"
7965723,HT197537,03/10/2011 09:30:00 PM,028XX N LARAMIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,False,True,2514,25.0,31.0,19.0,08B,1141215.0,1918571.0,2011,02/10/2018 03:50:01 PM,41.932637445,-87.756467641,"(41.932637445, -87.756467641)"
8199880,HT433473,08/05/2011 03:45:00 PM,103XX S AVENUE J,0460,BATTERY,SIMPLE,SIDEWALK,False,False,432,4.0,10.0,52.0,08B,1202490.0,1837112.0,2011,02/10/2018 03:50:01 PM,41.70775968,-87.534077235,"(41.70775968, -87.534077235)"
8217182,HT451391,08/16/2011 06:00:00 PM,101XX S EWING AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,False,False,432,4.0,10.0,52.0,11,1202150.0,1838297.0,2011,02/10/2018 03:50:01 PM,41.711020068,-87.535282076,"(41.711020068, -87.535282076)"
8391555,HT623878,12/08/2011 06:00:00 PM,015XX E 55TH ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,False,False,2132,2.0,4.0,41.0,06,1187447.0,1868839.0,2011,02/04/2016 06:33:39 AM,41.795191528,-87.588157998,"(41.795191528, -87.588157998)"
8048023,HT279749,04/24/2011 08:00:00 PM,025XX W GRAND AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,PARK PROPERTY,True,False,1313,12.0,26.0,24.0,04B,1159399.0,1903779.0,2011,02/10/2018 03:50:01 PM,41.891691875,-87.69005076,"(41.891691875, -87.69005076)"
8192328,HT426605,07/31/2011 12:15:00 PM,071XX S ASHLAND AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,STREET,False,False,735,7.0,17.0,67.0,11,1166911.0,1857552.0,2011,02/10/2018 03:50:01 PM,41.764682386,-87.663785792,"(41.764682386, -87.663785792)"
8198116,HT432101,08/04/2011 06:45:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,122,1.0,42.0,32.0,06,1176352.0,1900927.0,2011,02/10/2018 03:50:01 PM,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
7954899,HT118552,01/13/2011 08:45:00 PM,021XX N CICERO AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,True,False,2522,25.0,31.0,19.0,16,1144042.0,1913948.0,2011,02/10/2018 03:50:01 PM,41.919898808,-87.746194922,"(41.919898808, -87.746194922)"
8328714,HT562297,10/27/2011 07:00:00 AM,014XX N RIDGEWAY AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,2535,25.0,26.0,23.0,26,1151109.0,1909259.0,2011,02/10/2018 03:50:01 PM,41.906896051,-87.720352529,"(41.906896051, -87.720352529)"
8023968,HT255496,04/18/2011 01:00:00 AM,016XX S MILLER ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1233,12.0,25.0,31.0,07,1169792.0,1892042.0,2011,02/10/2018 03:50:01 PM,41.859264526,-87.652224214,"(41.859264526, -87.652224214)"
8115977,HT350686,06/16/2011 05:30:00 PM,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1833,18.0,42.0,8.0,06,1177338.0,1906213.0,2011,02/10/2018 03:50:01 PM,41.897982937,-87.624095634,"(41.897982937, -87.624095634)"
8125473,HT360182,06/16/2011 02:00:00 PM,057XX S GREEN ST,0610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,False,False,712,7.0,16.0,68.0,05,1171622.0,1866697.0,2011,02/10/2018 03:50:01 PM,41.789675416,-87.646250901,"(41.789675416, -87.646250901)"
8127940,HT362304,06/23/2011 05:20:00 PM,029XX W ADDISON ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,False,False,1733,17.0,33.0,21.0,06,1155975.0,1923781.0,2011,02/10/2018 03:50:01 PM,41.946648722,-87.702084879,"(41.946648722, -87.702084879)"
8263219,HT496865,09/14/2011 04:30:00 PM,057XX W AUGUSTA BLVD,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,False,False,1511,15.0,29.0,25.0,08B,1137706.0,1906085.0,2011,02/10/2018 03:50:01 PM,41.89843848,-87.769664609,"(41.89843848, -87.769664609)"
7934942,HT167400,02/17/2011 08:30:00 PM,087XX S WOOD ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,2221,22.0,21.0,71.0,05,1165871.0,1846663.0,2011,02/10/2018 03:50:01 PM,41.734823567,-87.667906349,"(41.734823567, -87.667906349)"
8140030,HT373876,06/30/2011 04:10:00 PM,066XX S JUSTINE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,725,7.0,17.0,67.0,05,1167151.0,1860666.0,2011,02/10/2018 03:50:01 PM,41.77322248,-87.662817146,"(41.77322248, -87.662817146)"
8411043,HT643910,12/22/2011 02:00:00 PM,002XX W 110TH PL,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,False,False,513,5.0,34.0,49.0,11,1176636.0,1831663.0,2011,02/04/2016 06:33:39 AM,41.693426342,-87.628917688,"(41.693426342, -87.628917688)"
8205105,HT439302,08/08/2011 08:00:00 PM,049XX S PRAIRIE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,224,2.0,3.0,38.0,06,1178877.0,1872299.0,2011,02/10/2018 03:50:01 PM,41.804885637,-87.619478605,"(41.804885637, -87.619478605)"
20152,HT583947,11/11/2011 01:30:00 AM,062XX S EBERHART AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,313,3.0,20.0,42.0,01A,1180651.0,1863811.0,2011,09/18/2022 04:45:51 PM,41.781553183,-87.613233162,"(41.781553183, -87.613233162)"
7918397,HT149477,02/05/2011 10:57:00 PM,030XX E 95TH ST,2210,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,RESIDENCE,True,False,431,4.0,10.0,51.0,22,1197993.0,1842542.0,2011,02/04/2016 06:33:39 AM,41.722773436,-87.550364187,"(41.722773436, -87.550364187)"
8187366,HT421227,07/29/2011 09:39:00 AM,016XX N CLEVELAND AVE,0820,THEFT,$500 AND UNDER,STREET,True,False,1813,18.0,43.0,7.0,06,1172680.0,1911307.0,2011,02/10/2018 03:50:01 PM,41.912065535,-87.641052869,"(41.912065535, -87.641052869)"
8326150,HT560203,10/25/2011 10:00:00 PM,085XX W RASCHER AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,1614,16.0,41.0,76.0,06,1118476.0,1935087.0,2011,02/10/2018 03:50:01 PM,41.978348887,-87.83968339,"(41.978348887, -87.83968339)"
8330279,HT563745,10/28/2011 01:20:00 PM,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1833,18.0,42.0,8.0,06,1177338.0,1906181.0,2011,02/10/2018 03:50:01 PM,41.897895128,-87.624096605,"(41.897895128, -87.624096605)"
8397427,HT630050,12/13/2011 11:07:00 AM,003XX E 35TH ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,2112,2.0,2.0,35.0,18,1178900.0,1881847.0,2011,02/04/2016 06:33:39 AM,41.831085608,-87.619103181,"(41.831085608, -87.619103181)"
7938375,HT168930,02/18/2011 09:00:00 PM,061XX W FLETCHER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2511,25.0,36.0,19.0,08B,1134925.0,1920298.0,2011,02/10/2018 03:50:01 PM,41.937490332,-87.779542104,"(41.937490332, -87.779542104)"
8130827,HT364905,06/25/2011 02:00:00 AM,111XX S ASHLAND AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,2234,22.0,34.0,75.0,05,1167550.0,1830878.0,2011,02/10/2018 03:50:01 PM,41.69147126,-87.662205948,"(41.69147126, -87.662205948)"
8023316,HT255018,04/14/2011 11:00:00 AM,053XX S DR MARTIN LUTHER KING JR DR,0890,THEFT,FROM BUILDING,APARTMENT,True,False,234,2.0,3.0,40.0,06,1179835.0,1869585.0,2011,02/10/2018 03:50:01 PM,41.797416294,-87.616048171,"(41.797416294, -87.616048171)"
8065789,HT297949,04/26/2011 05:00:00 PM,061XX S VERNON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,False,313,3.0,20.0,42.0,26,1180306.0,1864373.0,2011,02/10/2018 03:50:01 PM,41.783103287,-87.614480776,"(41.783103287, -87.614480776)"
8209019,HT442589,08/11/2011 10:50:00 AM,048XX W WABANSIA AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,False,False,2533,25.0,37.0,25.0,04B,1143804.0,1910865.0,2011,02/10/2018 03:50:01 PM,41.911443201,-87.747146805,"(41.911443201, -87.747146805)"
8232241,HT465222,08/25/2011 12:30:00 AM,063XX S MORGAN ST,031B,ROBBERY,ARMED: OTHER FIREARM,SIDEWALK,False,False,724,7.0,16.0,68.0,03,1170730.0,1862880.0,2011,02/10/2018 03:50:01 PM,41.779220641,-87.649632877,"(41.779220641, -87.649632877)"
7987842,HT219103,03/22/2011 02:00:00 PM,069XX N WAYNE AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,2431,24.0,49.0,1.0,05,1165889.0,1945918.0,2011,02/10/2018 03:50:01 PM,42.007187234,-87.665009243,"(42.007187234, -87.665009243)"
8171227,HT406143,07/20/2011 03:10:00 AM,008XX S SPRINGFIELD AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,False,True,1133,11.0,24.0,26.0,04B,1150516.0,1895989.0,2011,02/10/2018 03:50:01 PM,41.870493379,-87.72287767,"(41.870493379, -87.72287767)"
8127959,HT360750,06/22/2011 12:30:00 PM,099XX S LA SALLE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,True,False,511,5.0,9.0,49.0,05,1177026.0,1839035.0,2011,02/10/2018 03:50:01 PM,41.713647394,-87.627268532,"(41.713647394, -87.627268532)"
7990701,HT174661,02/22/2011 09:30:00 PM,026XX W WILCOX ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1125,11.0,2.0,27.0,18,1158759.0,1899255.0,2011,02/10/2018 03:50:01 PM,41.879290749,-87.692525261,"(41.879290749, -87.692525261)"
8222124,HT455666,08/17/2011 10:00:00 PM,079XX S PRAIRIE AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,623,6.0,6.0,44.0,06,1179410.0,1852407.0,2011,02/10/2018 03:50:01 PM,41.750287824,-87.618130564,"(41.750287824, -87.618130564)"
7999870,HT231181,04/02/2011 04:57:00 PM,041XX W VAN BUREN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1132,11.0,24.0,26.0,08B,1148891.0,1897702.0,2011,02/10/2018 03:50:01 PM,41.875225607,-87.72879934,"(41.875225607, -87.72879934)"
8275080,HT509194,09/01/2011 10:00:00 AM,009XX W MONTANA ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,False,False,1933,19.0,43.0,7.0,26,1169709.0,1916497.0,2011,02/10/2018 03:50:01 PM,41.926372452,-87.651815871,"(41.926372452, -87.651815871)"
8099033,HT333505,06/06/2011 07:30:00 AM,055XX S WOOD ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,715,7.0,15.0,67.0,05,1165295.0,1867904.0,2011,02/10/2018 03:50:01 PM,41.793123984,-87.669415943,"(41.793123984, -87.669415943)"
8291959,HT525820,10/03/2011 03:50:00 PM,087XX S HALSTED ST,0560,ASSAULT,SIMPLE,STREET,False,False,2223,22.0,21.0,71.0,08A,1172503.0,1846954.0,2011,02/10/2018 03:50:01 PM,41.735478834,-87.643601006,"(41.735478834, -87.643601006)"
7997161,HT225704,03/30/2011 12:01:00 AM,115XX S WENTWORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,522,5.0,34.0,53.0,08B,1177005.0,1828396.0,2011,02/10/2018 03:50:01 PM,41.684452919,-87.627664687,"(41.684452919, -87.627664687)"
8057548,HT289286,05/10/2011 08:30:00 AM,025XX W MORSE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,2411,24.0,50.0,2.0,05,1158224.0,1945712.0,2011,02/04/2016 06:33:39 AM,42.006782692,-87.693215838,"(42.006782692, -87.693215838)"
8108781,HT344055,06/12/2011 07:45:00 PM,072XX S HARVARD AVE,2018,NARCOTICS,MANU/DELIVER:SYNTHETIC DRUGS,STREET,True,False,731,7.0,17.0,69.0,18,1175208.0,1857041.0,2011,02/10/2018 03:50:01 PM,41.763098893,-87.633390353,"(41.763098893, -87.633390353)"
8038385,HT269650,04/27/2011 08:00:00 PM,033XX W WARREN BLVD,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,1123,11.0,28.0,27.0,05,1154070.0,1900146.0,2011,02/10/2018 03:50:01 PM,41.881830525,-87.709718795,"(41.881830525, -87.709718795)"
7884294,HT114810,01/10/2011 03:00:00 PM,092XX S HARPER AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,413,4.0,8.0,48.0,06,1188061.0,1844044.0,2011,02/04/2016 06:33:39 AM,41.727137211,-87.586695663,"(41.727137211, -87.586695663)"
7879521,HT110260,01/08/2011 02:00:00 AM,041XX N LAWNDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1723,17.0,39.0,16.0,08B,1150986.0,1927191.0,2011,02/04/2016 06:33:39 AM,41.956105375,-87.720333396,"(41.956105375, -87.720333396)"
7935762,HT167828,02/18/2011 08:07:00 AM,099XX S LEAVITT ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,2213,22.0,19.0,72.0,26,1163456.0,1838656.0,2011,02/10/2018 03:50:01 PM,41.712901973,-87.676977575,"(41.712901973, -87.676977575)"
8403019,HT635919,12/17/2011 08:40:00 AM,0000X W 95TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA GARAGE / OTHER PROPERTY,True,False,634,6.0,21.0,49.0,11,1177762.0,1841949.0,2011,02/04/2016 06:33:39 AM,41.721627204,-87.624485177,"(41.721627204, -87.624485177)"
8174368,HT408625,07/21/2011 03:00:00 PM,018XX N LINDER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,2532,25.0,37.0,25.0,07,1139443.0,1911591.0,2011,02/10/2018 03:50:01 PM,41.913516096,-87.763150205,"(41.913516096, -87.763150205)"
7917597,HT145229,02/01/2011 02:00:00 PM,009XX W HURON ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1323,12.0,27.0,24.0,05,1169831.0,1905074.0,2011,02/04/2016 06:33:39 AM,41.895024434,-87.65170115,"(41.895024434, -87.65170115)"
8303147,HT537568,10/05/2011 11:30:00 AM,005XX S CICERO AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,1131,11.0,24.0,25.0,06,1144476.0,1897164.0,2011,02/10/2018 03:50:01 PM,41.873833455,-87.745023179,"(41.873833455, -87.745023179)"
7884895,HT115327,01/11/2011 05:20:00 PM,008XX S CALIFORNIA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,APARTMENT,True,False,1135,11.0,28.0,27.0,18,1157831.0,1896163.0,2011,02/04/2016 06:33:39 AM,41.87082496,-87.696017032,"(41.87082496, -87.696017032)"
8150770,HT385129,07/07/2011 03:20:00 PM,002XX E GARFIELD BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,232,2.0,3.0,40.0,18,1178659.0,1868596.0,2011,02/10/2018 03:50:01 PM,41.794729233,-87.62039077,"(41.794729233, -87.62039077)"
